# Instance: p_48.dat
# Objective value: 9618
x[3,24] 0
x[3,25] 0
x[3,26] 0
x[3,27] 0
x[3,28] 0
x[3,29] 0
x[3,30] 0
x[3,31] 0
x[3,32] 0
x[3,33] 0
x[3,34] 0
x[3,35] 0
x[3,36] 0
x[3,37] 0
x[3,38] 0
x[3,39] 0
x[3,40] 0
x[3,41] 0
x[3,42] 0
x[3,43] 0
x[3,44] 0
x[3,45] 0
x[3,46] 0
x[3,47] 0
x[3,48] 0
x[3,49] 0
x[3,50] 0
x[3,51] 0
x[3,52] 0
x[3,53] 0
x[3,54] 0
x[3,55] 0
x[3,56] 0
x[3,57] 0
x[3,58] 0
x[3,59] 0
x[3,60] 0
x[3,61] 0
x[3,62] 0
x[3,63] 0
x[3,64] 0
x[3,65] 0
x[3,66] 0
x[3,67] 0
x[3,68] 0
x[3,69] 0
x[3,70] 0
x[3,71] 0
x[3,72] 0
x[3,73] 0
x[3,74] 0
x[3,75] 0
x[3,76] 0
x[3,77] 0
x[3,78] 0
x[3,79] 0
x[3,80] 0
x[4,1] 0
x[4,2] 0
x[4,3] 0
x[4,4] 0
x[4,5] 0
x[4,6] 0
x[4,7] 0
x[4,8] 0
x[4,9] 0
x[4,10] 0
x[4,11] 0
x[4,12] 0
x[4,13] 0
x[4,14] 0
x[4,15] 0
x[4,16] 0
x[4,17] 0
x[4,18] 0
x[4,19] 0
x[4,20] 0
x[4,21] 0
x[4,22] 0
x[4,23] 0
x[4,24] 0
x[4,25] 0
x[4,26] 0
x[4,27] 0
x[4,28] 0
x[4,29] 0
x[4,30] 0
x[4,31] 0
x[4,32] 0
x[4,33] 0
x[4,34] 0
x[4,35] 0
x[4,36] 0
x[4,37] 0
x[4,38] 0
x[4,39] 0
x[4,40] 0
x[4,41] 0
x[4,42] 0
x[4,43] 0
x[4,44] 0
x[4,45] 0
x[4,46] 0
x[4,47] 0
x[4,48] 0
x[4,49] 0
x[4,50] 0
x[4,51] 0
x[4,52] 0
x[4,53] 0
x[4,54] 0
x[4,55] 0
x[4,56] 0
x[4,57] 0
x[4,58] 0
x[4,59] 0
x[4,60] 0
x[4,61] 0
x[4,62] 0
x[4,63] 0
x[4,64] 0
x[4,65] 0
x[4,66] 0
x[4,67] 0
x[4,68] 0
x[4,69] 0
x[4,70] 0
x[4,71] 0
x[4,72] 0
x[4,73] 0
x[4,74] 0
x[4,75] 0
x[4,76] 0
x[4,77] 0
x[4,78] 0
x[4,79] 0
x[4,80] 0
x[5,1] 0
x[5,2] 0
x[5,3] 0
x[5,4] 1
x[5,5] 0
x[5,6] 0
x[5,7] 0
x[5,8] 0
x[5,9] 1
x[5,10] 0
x[5,11] 1
x[5,12] 1
x[5,13] 0
x[5,14] 1
x[5,15] 1
x[5,16] 1
x[5,17] 0
x[5,18] 0
x[5,19] 0
x[5,20] 0
x[5,21] 0
x[5,22] 1
x[5,23] 1
x[5,24] 0
x[5,25] 1
x[5,26] 0
x[5,27] 0
x[5,28] 0
x[5,29] 0
x[5,30] 0
x[5,31] 0
x[5,32] 0
x[5,33] 1
x[5,34] 0
x[5,35] 0
x[5,36] 0
x[5,37] 1
x[5,38] 0
x[5,39] 0
x[5,40] 0
x[5,41] 0
x[5,42] 0
x[5,43] 1
x[5,44] 1
x[5,45] 0
x[5,46] 0
x[5,47] 0
x[5,48] 1
x[5,49] 0
x[5,50] 1
x[5,51] 0
x[5,52] 0
x[5,53] 0
x[5,54] 1
x[5,55] 0
x[5,56] 1
x[5,57] 0
x[5,58] 0
x[5,59] 0
x[5,60] 0
x[5,61] 0
x[5,62] 0
x[5,63] 0
x[5,64] 1
x[5,65] 1
x[5,66] 0
x[5,67] 0
x[5,68] 0
x[5,69] 1
x[5,70] 0
x[5,71] 1
x[5,72] 0
x[5,73] 1
x[5,74] 1
x[5,75] 0
x[5,76] 0
x[5,77] 0
x[5,78] 0
x[5,79] 0
x[5,80] 1
x[6,1] 0
x[6,2] 0
x[6,3] 0
x[6,4] 0
x[6,5] 0
x[6,6] 0
x[6,7] 1
x[6,8] 0
x[6,9] 0
x[6,10] 0
x[6,11] 0
x[6,12] 0
x[6,13] 1
x[6,14] 0
x[6,15] 0
x[6,16] 0
x[6,17] 1
x[6,18] 1
x[6,19] 1
x[6,20] 1
x[6,21] 1
x[6,22] 0
x[6,23] 0
x[6,24] 1
x[6,25] 0
x[6,26] 0
x[6,27] 1
x[6,28] 1
x[6,29] 1
x[6,30] 0
x[6,31] 0
x[6,32] 0
x[6,33] 0
x[6,34] 0
x[6,35] 0
x[6,36] 0
x[6,37] 0
x[6,38] 0
x[6,39] 0
x[6,40] 1
x[6,41] 0
x[6,42] 1
x[6,43] 0
x[6,44] 0
x[6,45] 0
x[6,46] 1
x[6,47] 0
x[6,48] 0
x[6,49] 0
x[6,50] 0
x[6,51] 0
x[6,52] 0
x[6,53] 0
x[6,54] 0
x[6,55] 0
x[6,56] 0
x[6,57] 0
x[6,58] 0
x[6,59] 0
x[6,60] 0
x[6,61] 0
x[6,62] 0
x[6,63] 0
x[6,64] 0
x[6,65] 0
x[6,66] 0
x[6,67] 0
x[6,68] 0
x[6,69] 0
x[6,70] 0
x[6,71] 0
x[6,72] 0
x[6,73] 0
x[6,74] 0
x[6,75] 0
x[6,76] 0
x[6,77] 0
x[6,78] 0
x[6,79] 1
x[6,80] 0
x[7,1] 0
x[7,2] 0
x[7,3] 0
x[7,4] 0
x[7,5] 0
x[7,6] 0
x[7,7] 0
x[7,8] 0
x[7,9] 0
x[7,10] 0
x[7,11] 0
x[7,12] 0
x[7,13] 0
x[7,14] 0
x[7,15] 0
x[7,16] 0
x[7,17] 0
x[7,18] 0
x[7,19] 0
x[7,20] 0
x[7,21] 0
x[7,22] 0
x[7,23] 0
x[7,24] 0
x[7,25] 0
x[7,26] 0
x[7,27] 0
x[7,28] 0
x[7,29] 0
x[7,30] 0
x[7,31] 0
x[7,32] 0
x[7,33] 0
x[7,34] 0
x[7,35] 0
x[7,36] 0
x[7,37] 0
x[7,38] 0
x[7,39] 0
x[7,40] 0
x[7,41] 0
x[7,42] 0
x[7,43] 0
x[7,44] 0
x[7,45] 0
x[7,46] 0
x[7,47] 0
x[7,48] 0
x[7,49] 0
x[7,50] 0
x[7,51] 0
x[7,52] 0
x[7,53] 0
x[7,54] 0
x[7,55] 0
x[7,56] 0
x[7,57] 0
x[7,58] 0
x[7,59] 0
x[7,60] 0
x[7,61] 0
x[7,62] 0
x[7,63] 0
x[7,64] 0
x[7,65] 0
x[7,66] 0
x[7,67] 0
x[7,68] 0
x[7,69] 0
x[7,70] 0
x[7,71] 0
x[7,72] 0
x[7,73] 0
x[7,74] 0
x[7,75] 0
x[7,76] 0
x[7,77] 0
x[7,78] 0
x[7,79] 0
x[7,80] 0
x[8,1] 0
x[8,2] 0
x[8,3] 0
x[8,4] 0
x[8,5] 0
x[8,6] 0
x[8,7] 0
x[8,8] 0
x[8,9] 0
x[8,10] 0
x[8,11] 0
x[8,12] 0
x[8,13] 0
x[8,14] 0
x[8,15] 0
x[8,16] 0
x[8,17] 0
x[8,18] 0
x[8,19] 0
x[8,20] 0
x[8,21] 0
x[8,22] 0
x[8,23] 0
x[8,24] 0
x[8,25] 0
x[8,26] 0
x[8,27] 0
x[8,28] 0
x[8,29] 0
x[8,30] 0
x[8,31] 0
x[8,32] 0
x[8,33] 0
x[8,34] 0
x[8,35] 0
x[8,36] 0
x[8,37] 0
x[8,38] 0
x[8,39] 0
x[8,40] 0
x[8,41] 0
x[8,42] 0
x[8,43] 0
x[8,44] 0
x[8,45] 0
x[8,46] 0
x[8,47] 0
x[8,48] 0
x[8,49] 0
x[8,50] 0
x[8,51] 0
x[8,52] 0
x[8,53] 0
x[8,54] 0
x[8,55] 0
x[8,56] 0
x[8,57] 0
x[8,58] 0
x[8,59] 0
x[8,60] 0
x[8,61] 0
x[8,62] 0
x[8,63] 0
x[8,64] 0
x[8,65] 0
x[8,66] 0
x[8,67] 0
x[8,68] 0
x[8,69] 0
x[8,70] 0
x[8,71] 0
x[8,72] 0
x[8,73] 0
x[8,74] 0
x[8,75] 0
x[8,76] 0
x[8,77] 0
x[8,78] 0
x[8,79] 0
x[8,80] 0
x[9,1] 0
x[9,2] 0
x[9,3] 0
x[9,4] 0
x[9,5] 0
x[9,6] 0
x[9,7] 0
x[9,8] 0
x[9,9] 0
x[9,10] 0
x[9,11] 0
x[9,12] 0
x[9,13] 0
x[9,14] 0
x[9,15] 0
x[9,16] 0
x[9,17] 0
x[9,18] 0
x[9,19] 0
x[9,20] 0
x[9,21] 0
x[9,22] 0
x[9,23] 0
x[9,24] 0
x[9,25] 0
x[9,26] 1
x[9,27] 0
x[9,28] 0
x[9,29] 0
x[9,30] 0
x[9,31] 0
x[9,32] 0
x[9,33] 0
x[9,34] 1
x[9,35] 0
x[9,36] 1
x[9,37] 0
x[9,38] 1
x[9,39] 0
x[9,40] 0
x[9,41] 1
x[9,42] 0
x[9,43] 0
x[9,44] 0
x[9,45] 0
x[9,46] 0
x[9,47] 0
x[9,48] 0
x[9,49] 0
x[9,50] 0
x[9,51] 0
x[9,52] 1
x[9,53] 0
x[9,54] 0
x[9,55] 0
x[9,56] 0
x[9,57] 0
x[9,58] 0
x[9,59] 0
x[9,60] 0
x[9,61] 0
x[9,62] 0
x[9,63] 0
x[9,64] 0
x[9,65] 0
x[9,66] 0
x[9,67] 1
x[9,68] 0
x[9,69] 0
x[9,70] 0
x[9,71] 0
x[9,72] 0
x[9,73] 0
x[9,74] 0
x[9,75] 0
x[9,76] 0
x[9,77] 0
x[9,78] 0
x[9,79] 0
x[9,80] 0
x[10,1] 0
x[10,2] 0
x[10,3] 0
x[10,4] 0
x[10,5] 0
x[10,6] 0
x[10,7] 0
x[10,8] 0
x[10,9] 0
x[10,10] 0
x[10,11] 0
x[10,12] 0
x[10,13] 0
x[10,14] 0
x[10,15] 0
x[10,16] 0
x[10,17] 0
x[10,18] 0
x[10,19] 0
x[10,20] 0
x[10,21] 0
x[10,22] 0
x[10,23] 0
x[10,24] 0
x[10,25] 0
x[10,26] 0
x[10,27] 0
x[10,28] 0
x[10,29] 0
x[10,30] 1
x[10,31] 1
x[10,32] 0
x[10,33] 0
x[10,34] 0
x[10,35] 1
x[10,36] 0
x[10,37] 0
x[10,38] 0
x[10,39] 1
x[10,40] 0
x[10,41] 0
x[10,42] 0
x[10,43] 0
x[10,44] 0
x[10,45] 0
x[10,46] 0
x[10,47] 1
x[10,48] 0
x[10,49] 0
x[10,50] 0
x[10,51] 1
x[10,52] 0
x[10,53] 0
x[10,54] 0
x[10,55] 0
x[10,56] 0
x[10,57] 0
x[10,58] 0
x[10,59] 1
x[10,60] 0
x[10,61] 0
x[10,62] 0
x[10,63] 0
x[10,64] 0
x[10,65] 0
x[10,66] 0
x[10,67] 0
x[10,68] 0
x[10,69] 0
x[10,70] 0
x[10,71] 0
x[10,72] 0
x[10,73] 0
x[10,74] 0
x[10,75] 0
x[10,76] 0
x[10,77] 0
x[10,78] 0
x[10,79] 0
x[10,80] 0
x[11,1] 0
x[11,2] 0
x[11,3] 0
x[11,4] 0
x[11,5] 0
x[11,6] 0
x[11,7] 0
x[11,8] 0
x[11,9] 0
x[11,10] 0
x[11,11] 0
x[11,12] 0
x[11,13] 0
x[11,14] 0
x[11,15] 0
x[11,16] 0
x[11,17] 0
x[11,18] 0
x[11,19] 0
x[11,20] 0
x[11,21] 0
x[11,22] 0
x[11,23] 0
x[11,24] 0
x[11,25] 0
x[11,26] 0
x[11,27] 0
x[11,28] 0
x[11,29] 0
x[11,30] 0
x[11,31] 0
x[11,32] 0
x[11,33] 0
x[11,34] 0
x[11,35] 0
x[11,36] 0
x[11,37] 0
x[11,38] 0
x[11,39] 0
x[11,40] 0
x[11,41] 0
x[11,42] 0
x[11,43] 0
x[11,44] 0
x[11,45] 0
x[11,46] 0
x[11,47] 0
x[11,48] 0
x[11,49] 0
x[11,50] 0
x[11,51] 0
x[11,52] 0
x[11,53] 0
x[11,54] 0
x[11,55] 0
x[11,56] 0
x[11,57] 0
x[11,58] 0
x[11,59] 0
x[11,60] 0
x[11,61] 0
x[11,62] 0
x[11,63] 0
x[11,64] 0
x[11,65] 0
x[11,66] 0
x[11,67] 0
x[11,68] 0
x[11,69] 0
x[11,70] 0
x[11,71] 0
x[11,72] 0
x[11,73] 0
x[11,74] 0
x[11,75] 0
x[11,76] 0
x[11,77] 0
x[11,78] 0
x[11,79] 0
x[11,80] 0
x[12,1] 0
x[12,2] 0
x[12,3] 0
x[12,4] 0
x[12,5] 0
x[12,6] 0
x[12,7] 0
x[12,8] 0
x[12,9] 0
x[12,10] 0
x[12,11] 0
x[12,12] 0
x[12,13] 0
x[12,14] 0
x[12,15] 0
x[12,16] 0
x[12,17] 0
x[12,18] 0
x[12,19] 0
x[12,20] 0
x[12,21] 0
x[12,22] 0
x[12,23] 0
x[12,24] 0
x[12,25] 0
x[12,26] 0
x[12,27] 0
x[12,28] 0
x[12,29] 0
x[12,30] 0
x[12,31] 0
x[12,32] 0
x[12,33] 0
x[12,34] 0
x[12,35] 0
x[12,36] 0
x[12,37] 0
x[12,38] 0
x[12,39] 0
x[12,40] 0
x[12,41] 0
x[12,42] 0
x[12,43] 0
x[12,44] 0
x[12,45] 0
x[12,46] 0
x[12,47] 0
x[12,48] 0
x[12,49] 0
x[12,50] 0
x[12,51] 0
x[12,52] 0
x[12,53] 0
x[12,54] 0
x[12,55] 0
x[12,56] 0
x[12,57] 0
x[12,58] 0
x[12,59] 0
x[12,60] 0
x[12,61] 0
x[12,62] 0
x[12,63] 0
x[12,64] 0
x[12,65] 0
x[12,66] 0
x[12,67] 0
x[12,68] 0
x[12,69] 0
x[12,70] 0
x[12,71] 0
x[12,72] 0
x[12,73] 0
x[12,74] 0
x[12,75] 0
x[12,76] 0
x[12,77] 0
x[12,78] 0
x[12,79] 0
x[12,80] 0
x[13,1] 0
x[13,2] 0
x[13,3] 0
x[13,4] 0
x[13,5] 0
x[13,6] 0
x[13,7] 0
x[13,8] 0
x[13,9] 0
x[13,10] 0
x[13,11] 0
x[13,12] 0
x[13,13] 0
x[13,14] 0
x[13,15] 0
x[13,16] 0
x[13,17] 0
x[13,18] 0
x[13,19] 0
x[13,20] 0
x[13,21] 0
x[13,22] 0
x[13,23] 0
x[13,24] 0
x[13,25] 0
x[13,26] 0
x[13,27] 0
x[13,28] 0
x[13,29] 0
x[13,30] 0
x[13,31] 0
x[13,32] 0
x[13,33] 0
x[13,34] 0
x[13,35] 0
x[13,36] 0
x[13,37] 0
x[13,38] 0
x[13,39] 0
x[13,40] 0
x[13,41] 0
x[13,42] 0
x[13,43] 0
x[13,44] 0
x[13,45] 0
x[13,46] 0
x[13,47] 0
x[13,48] 0
x[13,49] 0
x[13,50] 0
x[13,51] 0
x[13,52] 0
x[13,53] 0
x[13,54] 0
x[13,55] 0
x[13,56] 0
x[13,57] 0
x[13,58] 0
x[13,59] 0
x[13,60] 0
x[13,61] 0
x[13,62] 0
x[13,63] 0
x[13,64] 0
x[13,65] 0
x[13,66] 0
x[13,67] 0
x[13,68] 0
x[13,69] 0
x[13,70] 0
x[13,71] 0
x[13,72] 0
x[13,73] 0
x[13,74] 0
x[13,75] 0
x[13,76] 0
x[13,77] 0
x[13,78] 0
x[13,79] 0
x[13,80] 0
x[14,1] 0
x[14,2] 0
x[14,3] 0
x[14,4] 0
x[14,5] 0
x[14,6] 0
x[14,7] 0
x[14,8] 0
x[14,9] 0
x[14,10] 0
x[14,11] 0
x[14,12] 0
x[14,13] 0
x[14,14] 0
x[14,15] 0
x[14,16] 0
x[14,17] 0
x[14,18] 0
x[14,19] 0
x[14,20] 0
x[14,21] 0
x[14,22] 0
x[14,23] 0
x[14,24] 0
x[14,25] 0
x[14,26] 0
x[14,27] 0
x[14,28] 0
x[14,29] 0
x[14,30] 0
x[14,31] 0
x[14,32] 1
x[14,33] 0
x[14,34] 0
x[14,35] 0
x[14,36] 0
x[14,37] 0
x[14,38] 0
x[14,39] 0
x[14,40] 0
x[14,41] 0
x[14,42] 0
x[14,43] 0
x[14,44] 0
x[14,45] 1
x[14,46] 0
x[14,47] 0
x[14,48] 0
x[14,49] 1
x[14,50] 0
x[14,51] 0
x[14,52] 0
x[14,53] 1
x[14,54] 0
x[14,55] 1
x[14,56] 0
x[14,57] 1
x[14,58] 1
x[14,59] 0
x[14,60] 1
x[14,61] 0
x[14,62] 1
x[14,63] 0
x[14,64] 0
x[14,65] 0
x[14,66] 1
x[14,67] 0
x[14,68] 1
x[14,69] 0
x[14,70] 1
x[14,71] 0
x[14,72] 1
x[14,73] 0
x[14,74] 0
x[14,75] 1
x[14,76] 0
x[14,77] 0
x[14,78] 1
x[14,79] 0
x[14,80] 0
x[15,1] 0
x[15,2] 0
x[15,3] 0
x[15,4] 0
x[15,5] 0
x[15,6] 0
x[15,7] 0
x[15,8] 0
x[15,9] 0
x[15,10] 0
x[15,11] 0
x[15,12] 0
x[15,13] 0
x[15,14] 0
x[15,15] 0
x[15,16] 0
x[15,17] 0
x[15,18] 0
x[15,19] 0
x[15,20] 0
x[15,21] 0
x[15,22] 0
x[15,23] 0
x[15,24] 0
x[15,25] 0
x[15,26] 0
x[15,27] 0
x[15,28] 0
x[15,29] 0
x[15,30] 0
x[15,31] 0
x[15,32] 0
x[15,33] 0
x[15,34] 0
x[15,35] 0
x[15,36] 0
x[15,37] 0
x[15,38] 0
x[15,39] 0
x[15,40] 0
x[15,41] 0
x[15,42] 0
x[15,43] 0
x[15,44] 0
x[15,45] 0
x[15,46] 0
x[15,47] 0
x[15,48] 0
x[15,49] 0
x[15,50] 0
x[15,51] 0
x[15,52] 0
x[15,53] 0
x[15,54] 0
x[15,55] 0
x[15,56] 0
x[15,57] 0
x[15,58] 0
x[15,59] 0
x[15,60] 0
x[15,61] 0
x[15,62] 0
x[15,63] 0
x[15,64] 0
x[15,65] 0
x[15,66] 0
x[15,67] 0
x[15,68] 0
x[15,69] 0
x[15,70] 0
x[15,71] 0
x[15,72] 0
x[15,73] 0
x[15,74] 0
x[15,75] 0
x[15,76] 0
x[15,77] 0
x[15,78] 0
x[15,79] 0
x[15,80] 0
x[16,1] 0
x[16,2] 0
x[16,3] 0
x[16,4] 0
x[16,5] 0
x[16,6] 0
x[16,7] 0
x[16,8] 0
x[16,9] 0
x[16,10] 0
x[16,11] 0
x[16,12] 0
x[16,13] 0
x[16,14] 0
x[16,15] 0
x[16,16] 0
x[16,17] 0
x[16,18] 0
x[16,19] 0
x[16,20] 0
x[16,21] 0
x[16,22] 0
x[16,23] 0
x[16,24] 0
x[16,25] 0
x[16,26] 0
x[16,27] 0
x[16,28] 0
x[16,29] 0
x[16,30] 0
x[16,31] 0
x[16,32] 0
x[16,33] 0
x[16,34] 0
x[16,35] 0
x[16,36] 0
x[16,37] 0
x[16,38] 0
x[16,39] 0
x[16,40] 0
x[16,41] 0
x[16,42] 0
x[16,43] 0
x[16,44] 0
x[16,45] 0
x[16,46] 0
x[16,47] 0
x[16,48] 0
x[16,49] 0
x[16,50] 0
x[16,51] 0
x[16,52] 0
x[16,53] 0
x[16,54] 0
x[16,55] 0
x[16,56] 0
x[16,57] 0
x[16,58] 0
x[16,59] 0
x[16,60] 0
x[16,61] 0
x[16,62] 0
x[16,63] 0
x[16,64] 0
x[16,65] 0
x[16,66] 0
x[16,67] 0
x[16,68] 0
x[16,69] 0
x[16,70] 0
x[16,71] 0
x[16,72] 0
x[16,73] 0
x[16,74] 0
x[16,75] 0
x[16,76] 0
x[16,77] 0
x[16,78] 0
x[16,79] 0
x[16,80] 0
x[17,1] 0
x[17,2] 0
x[17,3] 0
x[17,4] 0
x[17,5] 0
x[17,6] 0
x[17,7] 0
x[17,8] 0
x[17,9] 0
x[17,10] 0
x[17,11] 0
x[17,12] 0
x[17,13] 0
x[17,14] 0
x[17,15] 0
x[17,16] 0
x[17,17] 0
x[17,18] 0
x[17,19] 0
x[17,20] 0
x[17,21] 0
x[17,22] 0
x[17,23] 0
x[17,24] 0
x[17,25] 0
x[17,26] 0
x[17,27] 0
x[17,28] 0
x[17,29] 0
x[17,30] 0
x[17,31] 0
x[17,32] 0
x[17,33] 0
x[17,34] 0
x[17,35] 0
x[17,36] 0
x[17,37] 0
x[17,38] 0
x[17,39] 0
x[17,40] 0
x[17,41] 0
x[17,42] 0
x[17,43] 0
x[17,44] 0
x[17,45] 0
x[17,46] 0
x[17,47] 0
x[17,48] 0
x[17,49] 0
x[17,50] 0
x[17,51] 0
x[17,52] 0
x[17,53] 0
x[17,54] 0
x[17,55] 0
x[17,56] 0
x[17,57] 0
x[17,58] 0
x[17,59] 0
x[17,60] 0
x[17,61] 0
x[17,62] 0
x[17,63] 0
x[17,64] 0
x[17,65] 0
x[17,66] 0
x[17,67] 0
x[17,68] 0
x[17,69] 0
x[17,70] 0
x[17,71] 0
x[17,72] 0
x[17,73] 0
x[17,74] 0
x[17,75] 0
x[17,76] 0
x[17,77] 0
x[17,78] 0
x[17,79] 0
x[17,80] 0
x[18,1] 0
x[18,2] 0
x[18,3] 0
x[18,4] 0
x[18,5] 0
x[18,6] 0
x[18,7] 0
x[18,8] 0
x[18,9] 0
x[18,10] 0
x[18,11] 0
x[18,12] 0
x[18,13] 0
x[18,14] 0
x[18,15] 0
x[18,16] 0
x[18,17] 0
x[18,18] 0
x[18,19] 0
x[18,20] 0
x[18,21] 0
x[18,22] 0
x[18,23] 0
x[18,24] 0
x[18,25] 0
x[18,26] 0
x[18,27] 0
x[18,28] 0
x[18,29] 0
x[18,30] 0
x[18,31] 0
x[18,32] 0
x[18,33] 0
x[18,34] 0
x[18,35] 0
x[18,36] 0
x[18,37] 0
x[18,38] 0
x[18,39] 0
x[18,40] 0
x[18,41] 0
x[18,42] 0
x[18,43] 0
x[18,44] 0
x[18,45] 0
x[18,46] 0
x[18,47] 0
x[18,48] 0
x[18,49] 0
x[18,50] 0
x[18,51] 0
x[18,52] 0
x[18,53] 0
x[18,54] 0
x[18,55] 0
x[18,56] 0
x[18,57] 0
x[18,58] 0
x[18,59] 0
x[18,60] 0
x[18,61] 0
x[18,62] 0
x[18,63] 0
x[18,64] 0
x[18,65] 0
x[18,66] 0
x[18,67] 0
x[18,68] 0
x[18,69] 0
x[18,70] 0
x[18,71] 0
x[18,72] 0
x[18,73] 0
x[18,74] 0
x[18,75] 0
x[18,76] 0
x[18,77] 0
x[18,78] 0
x[18,79] 0
x[18,80] 0
x[19,1] 0
x[19,2] 0
x[19,3] 0
x[19,4] 0
x[19,5] 0
x[19,6] 0
x[19,7] 0
x[19,8] 0
x[19,9] 0
x[19,10] 0
x[19,11] 0
x[19,12] 0
x[19,13] 0
x[19,14] 0
x[19,15] 0
x[19,16] 0
x[19,17] 0
x[19,18] 0
x[19,19] 0
x[19,20] 0
x[19,21] 0
x[19,22] 0
x[19,23] 0
x[19,24] 0
x[19,25] 0
x[19,26] 0
x[19,27] 0
x[19,28] 0
x[19,29] 0
x[19,30] 0
x[19,31] 0
x[19,32] 0
x[19,33] 0
x[19,34] 0
x[19,35] 0
x[19,36] 0
x[19,37] 0
x[19,38] 0
x[19,39] 0
x[19,40] 0
x[19,41] 0
x[19,42] 0
x[19,43] 0
x[19,44] 0
x[19,45] 0
x[19,46] 0
x[19,47] 0
x[19,48] 0
x[19,49] 0
x[19,50] 0
x[19,51] 0
x[19,52] 0
x[19,53] 0
x[19,54] 0
x[19,55] 0
x[19,56] 0
x[19,57] 0
x[19,58] 0
x[19,59] 0
x[19,60] 0
x[19,61] 0
x[19,62] 0
x[19,63] 0
x[19,64] 0
x[19,65] 0
x[19,66] 0
x[19,67] 0
x[19,68] 0
x[19,69] 0
x[19,70] 0
x[19,71] 0
x[19,72] 0
x[19,73] 0
x[19,74] 0
x[19,75] 0
x[19,76] 0
x[19,77] 0
x[19,78] 0
x[19,79] 0
x[19,80] 0
x[20,1] 0
x[20,2] 0
x[20,3] 0
x[20,4] 0
x[20,5] 0
x[20,6] 0
x[20,7] 0
x[20,8] 0
x[20,9] 0
x[20,10] 0
x[20,11] 0
x[20,12] 0
x[20,13] 0
x[20,14] 0
x[20,15] 0
